Product_ID,Category,Sub_Category,Product_Name
PROD-05644,Grocery_FMCG,Beverages,Beverages Model-845
PROD-05645,Grocery_FMCG,Snacks,Snacks Model-470
PROD-05646,Electronics,Feature Phone,Feature Phone Model-863
PROD-05647,Beauty_Health,Makeup,Makeup Model-555
PROD-05648,Electronics,Smartphone,Smartphone Model-210
PROD-05649,Electronics,Headphone,Headphone Model-128
PROD-05650,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-519
PROD-05651,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-765
PROD-05652,Garments,Jeans,Jeans Model-384
PROD-05653,Home_Living,Kitchenware,Kitchenware Model-266
PROD-05654,Garments,Panjabi,Panjabi Model-546
PROD-05655,Garments,T-Shirt,T-Shirt Model-569
PROD-05656,Garments,Kids Wear,Kids Wear Model-262
PROD-05657,Books_Stationery,Office Supplies,Office Supplies Model-221
PROD-05658,Footwear,Formal Shoe,Formal Shoe Model-885
PROD-05659,Grocery_FMCG,Personal Care,Personal Care Model-750
PROD-05660,Home_Living,Decor,Decor Model-280
PROD-05661,Footwear,Sneaker,Sneaker Model-842
PROD-05662,Garments,Kurti,Kurti Model-706
PROD-05663,Electronics,Laptop,Laptop Model-581
PROD-05664,Electronics,Headphone,Headphone Model-435
PROD-05665,Garments,T-Shirt,T-Shirt Model-838
PROD-05666,Books_Stationery,Story Book,Story Book Model-896
PROD-05667,Garments,Jeans,Jeans Model-910
PROD-05668,Beauty_Health,Supplements,Supplements Model-562
PROD-05669,Footwear,Sandal,Sandal Model-678
PROD-05670,Garments,Kids Wear,Kids Wear Model-889
PROD-05671,Beauty_Health,Haircare,Haircare Model-224
PROD-05672,Grocery_FMCG,Personal Care,Personal Care Model-370
PROD-05673,Beauty_Health,Haircare,Haircare Model-229
PROD-05674,Grocery_FMCG,Cooking Oil,Cooking Oil Model-558
PROD-05675,Footwear,Sandal,Sandal Model-731
PROD-05676,Grocery_FMCG,Rice,Rice Model-704
PROD-05677,Electronics,Feature Phone,Feature Phone Model-323
PROD-05678,Electronics,Headphone,Headphone Model-733
PROD-05679,Home_Living,Bedding,Bedding Model-116
PROD-05680,Grocery_FMCG,Personal Care,Personal Care Model-486
PROD-05681,Grocery_FMCG,Snacks,Snacks Model-775
PROD-05682,Home_Living,Bedding,Bedding Model-623
PROD-05683,Books_Stationery,Story Book,Story Book Model-298
PROD-05684,Beauty_Health,Supplements,Supplements Model-908
PROD-05685,Footwear,Slipper,Slipper Model-617
PROD-05686,Electronics,Power Bank,Power Bank Model-217
PROD-05687,Beauty_Health,Supplements,Supplements Model-918
PROD-05688,Footwear,Sandal,Sandal Model-545
PROD-05689,Garments,T-Shirt,T-Shirt Model-804
PROD-05690,Beauty_Health,Haircare,Haircare Model-284
PROD-05691,Grocery_FMCG,Beverages,Beverages Model-521
PROD-05692,Garments,T-Shirt,T-Shirt Model-519
PROD-05693,Grocery_FMCG,Snacks,Snacks Model-604
PROD-05694,Books_Stationery,Art Supplies,Art Supplies Model-828
PROD-05695,Footwear,Sandal,Sandal Model-546
PROD-05696,Electronics,Headphone,Headphone Model-194
PROD-05697,Footwear,Formal Shoe,Formal Shoe Model-795
PROD-05698,Grocery_FMCG,Beverages,Beverages Model-990
PROD-05699,Beauty_Health,Makeup,Makeup Model-585
PROD-05700,Grocery_FMCG,Cooking Oil,Cooking Oil Model-811
PROD-05701,Footwear,Sandal,Sandal Model-921
PROD-05702,Grocery_FMCG,Cooking Oil,Cooking Oil Model-659
PROD-05703,Electronics,Headphone,Headphone Model-673
PROD-05704,Home_Living,Kitchenware,Kitchenware Model-224
PROD-05705,Electronics,Power Bank,Power Bank Model-280
PROD-05706,Footwear,Sandal,Sandal Model-330
PROD-05707,Beauty_Health,Haircare,Haircare Model-520
PROD-05708,Electronics,Home Appliance,Home Appliance Model-345
PROD-05709,Grocery_FMCG,Rice,Rice Model-817
PROD-05710,Grocery_FMCG,Beverages,Beverages Model-584
PROD-05711,Garments,Saree,Saree Model-444
PROD-05712,Electronics,Home Appliance,Home Appliance Model-352
PROD-05713,Footwear,Sandal,Sandal Model-387
PROD-05714,Electronics,Feature Phone,Feature Phone Model-196
PROD-05715,Footwear,Sandal,Sandal Model-226
PROD-05716,Garments,Kids Wear,Kids Wear Model-534
PROD-05717,Garments,Jeans,Jeans Model-280
PROD-05718,Footwear,Sneaker,Sneaker Model-724
PROD-05719,Home_Living,Bedding,Bedding Model-545
PROD-05720,Electronics,Home Appliance,Home Appliance Model-904
PROD-05721,Beauty_Health,Haircare,Haircare Model-733
PROD-05722,Electronics,Feature Phone,Feature Phone Model-185
PROD-05723,Garments,Saree,Saree Model-799
PROD-05724,Books_Stationery,Notebook,Notebook Model-599
PROD-05725,Garments,Panjabi,Panjabi Model-585
PROD-05726,Grocery_FMCG,Snacks,Snacks Model-634
PROD-05727,Garments,Kids Wear,Kids Wear Model-891
PROD-05728,Grocery_FMCG,Personal Care,Personal Care Model-131
PROD-05729,Garments,T-Shirt,T-Shirt Model-377
PROD-05730,Grocery_FMCG,Personal Care,Personal Care Model-884
PROD-05731,Garments,Kurti,Kurti Model-756
PROD-05732,Home_Living,Kitchenware,Kitchenware Model-943
PROD-05733,Books_Stationery,Notebook,Notebook Model-280
PROD-05734,Beauty_Health,Skincare,Skincare Model-688
PROD-05735,Grocery_FMCG,Personal Care,Personal Care Model-751
PROD-05736,Garments,Saree,Saree Model-626
PROD-05737,Garments,Kurti,Kurti Model-367
PROD-05738,Footwear,Sandal,Sandal Model-689
PROD-05739,Beauty_Health,Supplements,Supplements Model-288
PROD-05740,Books_Stationery,Story Book,Story Book Model-932
PROD-05741,Footwear,Sneaker,Sneaker Model-362
PROD-05742,Home_Living,Bedding,Bedding Model-681
PROD-05743,Grocery_FMCG,Personal Care,Personal Care Model-605
PROD-05744,Garments,Saree,Saree Model-518
PROD-05745,Footwear,Slipper,Slipper Model-479
PROD-05746,Grocery_FMCG,Beverages,Beverages Model-901
PROD-05747,Books_Stationery,Notebook,Notebook Model-493
PROD-05748,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-689
PROD-05749,Garments,Panjabi,Panjabi Model-405
PROD-05750,Home_Living,Furniture,Furniture Model-553
PROD-05751,Beauty_Health,Supplements,Supplements Model-485
PROD-05752,Garments,Saree,Saree Model-820
PROD-05753,Footwear,Sneaker,Sneaker Model-576
PROD-05754,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-481
PROD-05755,Garments,Kurti,Kurti Model-396
PROD-05756,Grocery_FMCG,Personal Care,Personal Care Model-863
PROD-05757,Garments,Jeans,Jeans Model-325
PROD-05758,Home_Living,Decor,Decor Model-115
PROD-05759,Books_Stationery,Office Supplies,Office Supplies Model-251
PROD-05760,Home_Living,Furniture,Furniture Model-937
PROD-05761,Garments,Kids Wear,Kids Wear Model-593
PROD-05762,Electronics,Headphone,Headphone Model-815
PROD-05763,Garments,T-Shirt,T-Shirt Model-641
PROD-05764,Beauty_Health,Skincare,Skincare Model-374
PROD-05765,Grocery_FMCG,Beverages,Beverages Model-486
PROD-05766,Footwear,Sneaker,Sneaker Model-435
PROD-05767,Garments,Kurti,Kurti Model-357
PROD-05768,Electronics,Smartphone,Smartphone Model-341
PROD-05769,Grocery_FMCG,Snacks,Snacks Model-746
PROD-05770,Electronics,Smart Watch,Smart Watch Model-546
PROD-05771,Home_Living,Furniture,Furniture Model-431
PROD-05772,Grocery_FMCG,Personal Care,Personal Care Model-929
PROD-05773,Footwear,Formal Shoe,Formal Shoe Model-236
PROD-05774,Beauty_Health,Makeup,Makeup Model-738
PROD-05775,Electronics,Smartphone,Smartphone Model-675
PROD-05776,Footwear,Slipper,Slipper Model-501
PROD-05777,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-463
PROD-05778,Home_Living,Kitchenware,Kitchenware Model-800
PROD-05779,Home_Living,Bedding,Bedding Model-990
PROD-05780,Footwear,Slipper,Slipper Model-758
PROD-05781,Garments,T-Shirt,T-Shirt Model-833
PROD-05782,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-287
PROD-05783,Grocery_FMCG,Beverages,Beverages Model-873
PROD-05784,Footwear,Sneaker,Sneaker Model-982
PROD-05785,Footwear,Slipper,Slipper Model-866
PROD-05786,Grocery_FMCG,Snacks,Snacks Model-414
PROD-05787,Electronics,Feature Phone,Feature Phone Model-405
PROD-05788,Garments,Kids Wear,Kids Wear Model-285
PROD-05789,Electronics,Power Bank,Power Bank Model-784
PROD-05790,Garments,Kurti,Kurti Model-979
PROD-05791,Footwear,Slipper,Slipper Model-829
PROD-05792,Books_Stationery,Notebook,Notebook Model-587
PROD-05793,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-674
PROD-05794,Grocery_FMCG,Snacks,Snacks Model-183
PROD-05795,Electronics,Headphone,Headphone Model-808
PROD-05796,Footwear,Sandal,Sandal Model-421
PROD-05797,Books_Stationery,Story Book,Story Book Model-366
PROD-05798,Garments,Saree,Saree Model-120
PROD-05799,Beauty_Health,Supplements,Supplements Model-639
PROD-05800,Footwear,Sneaker,Sneaker Model-936
PROD-05801,Grocery_FMCG,Rice,Rice Model-558
PROD-05802,Electronics,Power Bank,Power Bank Model-518
PROD-05803,Garments,Kids Wear,Kids Wear Model-435
PROD-05804,Beauty_Health,Supplements,Supplements Model-217
PROD-05805,Garments,Panjabi,Panjabi Model-859
PROD-05806,Grocery_FMCG,Cooking Oil,Cooking Oil Model-813
PROD-05807,Garments,Saree,Saree Model-933
PROD-05808,Garments,Kurti,Kurti Model-836
PROD-05809,Garments,Saree,Saree Model-685
PROD-05810,Electronics,Smart Watch,Smart Watch Model-298
PROD-05811,Grocery_FMCG,Beverages,Beverages Model-136
PROD-05812,Garments,Jeans,Jeans Model-186
PROD-05813,Grocery_FMCG,Snacks,Snacks Model-902
PROD-05814,Electronics,Feature Phone,Feature Phone Model-862
PROD-05815,Electronics,Smart Watch,Smart Watch Model-371
PROD-05816,Garments,Saree,Saree Model-142
PROD-05817,Garments,Panjabi,Panjabi Model-245
PROD-05818,Grocery_FMCG,Beverages,Beverages Model-399
PROD-05819,Beauty_Health,Haircare,Haircare Model-396
PROD-05820,Electronics,Smart Watch,Smart Watch Model-828
PROD-05821,Beauty_Health,Makeup,Makeup Model-352
PROD-05822,Beauty_Health,Supplements,Supplements Model-651
PROD-05823,Grocery_FMCG,Cooking Oil,Cooking Oil Model-347
PROD-05824,Grocery_FMCG,Snacks,Snacks Model-408
PROD-05825,Electronics,Feature Phone,Feature Phone Model-935
PROD-05826,Garments,Panjabi,Panjabi Model-711
PROD-05827,Garments,Kids Wear,Kids Wear Model-729
PROD-05828,Grocery_FMCG,Cooking Oil,Cooking Oil Model-840
PROD-05829,Home_Living,Kitchenware,Kitchenware Model-342
PROD-05830,Electronics,Laptop,Laptop Model-239
PROD-05831,Garments,Panjabi,Panjabi Model-210
PROD-05832,Home_Living,Kitchenware,Kitchenware Model-272
PROD-05833,Electronics,Power Bank,Power Bank Model-386
PROD-05834,Home_Living,Bedding,Bedding Model-546
PROD-05835,Footwear,Formal Shoe,Formal Shoe Model-699
PROD-05836,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-904
PROD-05837,Garments,T-Shirt,T-Shirt Model-503
PROD-05838,Electronics,Home Appliance,Home Appliance Model-665
PROD-05839,Grocery_FMCG,Rice,Rice Model-105
PROD-05840,Footwear,Sneaker,Sneaker Model-961
PROD-05841,Beauty_Health,Haircare,Haircare Model-670
PROD-05842,Electronics,Smartphone,Smartphone Model-187
PROD-05843,Garments,Kids Wear,Kids Wear Model-375
PROD-05844,Grocery_FMCG,Personal Care,Personal Care Model-128
PROD-05845,Electronics,Smart Watch,Smart Watch Model-502
PROD-05846,Garments,Kurti,Kurti Model-480
PROD-05847,Grocery_FMCG,Beverages,Beverages Model-880
PROD-05848,Garments,T-Shirt,T-Shirt Model-650
PROD-05849,Electronics,Headphone,Headphone Model-740
PROD-05850,Garments,Saree,Saree Model-882
PROD-05851,Grocery_FMCG,Cooking Oil,Cooking Oil Model-898
PROD-05852,Grocery_FMCG,Personal Care,Personal Care Model-869
PROD-05853,Beauty_Health,Skincare,Skincare Model-824
PROD-05854,Footwear,Sneaker,Sneaker Model-823
PROD-05855,Garments,Panjabi,Panjabi Model-263
PROD-05856,Home_Living,Bedding,Bedding Model-795
PROD-05857,Electronics,Home Appliance,Home Appliance Model-299
PROD-05858,Beauty_Health,Haircare,Haircare Model-859
PROD-05859,Electronics,Feature Phone,Feature Phone Model-387
PROD-05860,Electronics,Feature Phone,Feature Phone Model-617
PROD-05861,Garments,Jeans,Jeans Model-260
PROD-05862,Electronics,Laptop,Laptop Model-514
PROD-05863,Grocery_FMCG,Personal Care,Personal Care Model-534
PROD-05864,Grocery_FMCG,Cooking Oil,Cooking Oil Model-556
PROD-05865,Electronics,Feature Phone,Feature Phone Model-586
PROD-05866,Electronics,Laptop,Laptop Model-389
PROD-05867,Home_Living,Kitchenware,Kitchenware Model-413
PROD-05868,Grocery_FMCG,Personal Care,Personal Care Model-686
PROD-05869,Electronics,Home Appliance,Home Appliance Model-419
PROD-05870,Books_Stationery,Art Supplies,Art Supplies Model-124
PROD-05871,Home_Living,Decor,Decor Model-191
PROD-05872,Footwear,Sandal,Sandal Model-920
PROD-05873,Grocery_FMCG,Personal Care,Personal Care Model-570
PROD-05874,Beauty_Health,Haircare,Haircare Model-673
PROD-05875,Home_Living,Decor,Decor Model-611
PROD-05876,Grocery_FMCG,Cooking Oil,Cooking Oil Model-159
PROD-05877,Electronics,Headphone,Headphone Model-108
PROD-05878,Electronics,Smartphone,Smartphone Model-375
PROD-05879,Grocery_FMCG,Cooking Oil,Cooking Oil Model-110
PROD-05880,Footwear,Sandal,Sandal Model-150
PROD-05881,Beauty_Health,Supplements,Supplements Model-995
PROD-05882,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-646
PROD-05883,Electronics,Home Appliance,Home Appliance Model-790
PROD-05884,Books_Stationery,Art Supplies,Art Supplies Model-520
PROD-05885,Beauty_Health,Makeup,Makeup Model-595
PROD-05886,Grocery_FMCG,Beverages,Beverages Model-684
PROD-05887,Grocery_FMCG,Rice,Rice Model-247
PROD-05888,Electronics,Smart Watch,Smart Watch Model-774
PROD-05889,Garments,Saree,Saree Model-913
PROD-05890,Grocery_FMCG,Cooking Oil,Cooking Oil Model-989
PROD-05891,Books_Stationery,Office Supplies,Office Supplies Model-210
PROD-05892,Electronics,Smart Watch,Smart Watch Model-404
PROD-05893,Beauty_Health,Supplements,Supplements Model-804
PROD-05894,Electronics,Smart Watch,Smart Watch Model-610
PROD-05895,Garments,Jeans,Jeans Model-279
PROD-05896,Home_Living,Bedding,Bedding Model-524
PROD-05897,Home_Living,Decor,Decor Model-485
PROD-05898,Grocery_FMCG,Personal Care,Personal Care Model-647
PROD-05899,Footwear,Slipper,Slipper Model-725
PROD-05900,Grocery_FMCG,Beverages,Beverages Model-276
PROD-05901,Beauty_Health,Supplements,Supplements Model-373
PROD-05902,Grocery_FMCG,Rice,Rice Model-955
PROD-05903,Grocery_FMCG,Personal Care,Personal Care Model-363
PROD-05904,Electronics,Home Appliance,Home Appliance Model-298
PROD-05905,Electronics,Smartphone,Smartphone Model-545
PROD-05906,Electronics,Smartphone,Smartphone Model-933
PROD-05907,Garments,Panjabi,Panjabi Model-295
PROD-05908,Grocery_FMCG,Cooking Oil,Cooking Oil Model-520
PROD-05909,Footwear,Sneaker,Sneaker Model-121
PROD-05910,Electronics,Headphone,Headphone Model-629
PROD-05911,Home_Living,Bedding,Bedding Model-600
PROD-05912,Electronics,Headphone,Headphone Model-315
PROD-05913,Electronics,Power Bank,Power Bank Model-555
PROD-05914,Home_Living,Bedding,Bedding Model-317
PROD-05915,Home_Living,Bedding,Bedding Model-865
PROD-05916,Beauty_Health,Skincare,Skincare Model-192
PROD-05917,Footwear,Formal Shoe,Formal Shoe Model-620
PROD-05918,Beauty_Health,Skincare,Skincare Model-465
PROD-05919,Garments,T-Shirt,T-Shirt Model-737
PROD-05920,Home_Living,Decor,Decor Model-685
PROD-05921,Grocery_FMCG,Cooking Oil,Cooking Oil Model-619
PROD-05922,Beauty_Health,Skincare,Skincare Model-684
PROD-05923,Garments,Kids Wear,Kids Wear Model-864
PROD-05924,Footwear,Slipper,Slipper Model-804
PROD-05925,Footwear,Sandal,Sandal Model-452
PROD-05926,Beauty_Health,Makeup,Makeup Model-439
PROD-05927,Grocery_FMCG,Rice,Rice Model-744
PROD-05928,Home_Living,Furniture,Furniture Model-813
PROD-05929,Garments,Panjabi,Panjabi Model-424
PROD-05930,Footwear,Formal Shoe,Formal Shoe Model-946
PROD-05931,Electronics,Laptop,Laptop Model-271
PROD-05932,Grocery_FMCG,Personal Care,Personal Care Model-130
PROD-05933,Books_Stationery,Story Book,Story Book Model-850
PROD-05934,Beauty_Health,Skincare,Skincare Model-899
PROD-05935,Grocery_FMCG,Personal Care,Personal Care Model-663
PROD-05936,Electronics,Home Appliance,Home Appliance Model-209
PROD-05937,Grocery_FMCG,Personal Care,Personal Care Model-569
PROD-05938,Home_Living,Bedding,Bedding Model-788
PROD-05939,Garments,T-Shirt,T-Shirt Model-902
PROD-05940,Home_Living,Furniture,Furniture Model-255
PROD-05941,Garments,Kurti,Kurti Model-460
PROD-05942,Garments,Panjabi,Panjabi Model-439
PROD-05943,Garments,Jeans,Jeans Model-283
PROD-05944,Electronics,Home Appliance,Home Appliance Model-353
PROD-05945,Garments,Saree,Saree Model-606
PROD-05946,Garments,Kurti,Kurti Model-270
PROD-05947,Beauty_Health,Makeup,Makeup Model-965
PROD-05948,Electronics,Headphone,Headphone Model-892
PROD-05949,Garments,Panjabi,Panjabi Model-828
PROD-05950,Garments,Kids Wear,Kids Wear Model-738
PROD-05951,Garments,T-Shirt,T-Shirt Model-976
PROD-05952,Electronics,Laptop,Laptop Model-609
PROD-05953,Grocery_FMCG,Personal Care,Personal Care Model-954
PROD-05954,Grocery_FMCG,Personal Care,Personal Care Model-531
PROD-05955,Electronics,Headphone,Headphone Model-505
PROD-05956,Grocery_FMCG,Personal Care,Personal Care Model-983
PROD-05957,Garments,Saree,Saree Model-818
PROD-05958,Books_Stationery,Art Supplies,Art Supplies Model-334
PROD-05959,Books_Stationery,Art Supplies,Art Supplies Model-401
PROD-05960,Garments,Panjabi,Panjabi Model-482
PROD-05961,Footwear,Slipper,Slipper Model-614
PROD-05962,Electronics,Smartphone,Smartphone Model-899
PROD-05963,Grocery_FMCG,Beverages,Beverages Model-543
PROD-05964,Grocery_FMCG,Personal Care,Personal Care Model-436
PROD-05965,Garments,Kids Wear,Kids Wear Model-810
PROD-05966,Garments,Jeans,Jeans Model-598
PROD-05967,Books_Stationery,Notebook,Notebook Model-667
PROD-05968,Books_Stationery,Office Supplies,Office Supplies Model-486
PROD-05969,Electronics,Power Bank,Power Bank Model-990
PROD-05970,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-121
PROD-05971,Garments,Panjabi,Panjabi Model-893
PROD-05972,Footwear,Sneaker,Sneaker Model-640
PROD-05973,Garments,T-Shirt,T-Shirt Model-183
PROD-05974,Beauty_Health,Skincare,Skincare Model-868
PROD-05975,Garments,Jeans,Jeans Model-639
PROD-05976,Footwear,Sandal,Sandal Model-244
PROD-05977,Garments,T-Shirt,T-Shirt Model-625
PROD-05978,Home_Living,Furniture,Furniture Model-840
PROD-05979,Electronics,Laptop,Laptop Model-192
PROD-05980,Garments,T-Shirt,T-Shirt Model-274
PROD-05981,Footwear,Formal Shoe,Formal Shoe Model-110
PROD-05982,Footwear,Sneaker,Sneaker Model-634
PROD-05983,Footwear,Sneaker,Sneaker Model-911
PROD-05984,Home_Living,Decor,Decor Model-268
PROD-05985,Beauty_Health,Skincare,Skincare Model-715
PROD-05986,Electronics,Power Bank,Power Bank Model-487
PROD-05987,Grocery_FMCG,Snacks,Snacks Model-147
PROD-05988,Electronics,Feature Phone,Feature Phone Model-364
PROD-05989,Electronics,Smart Watch,Smart Watch Model-971
PROD-05990,Electronics,Headphone,Headphone Model-623
PROD-05991,Garments,Jeans,Jeans Model-771
PROD-05992,Electronics,Smartphone,Smartphone Model-118
PROD-05993,Garments,Kids Wear,Kids Wear Model-812
PROD-05994,Electronics,Headphone,Headphone Model-704
PROD-05995,Electronics,Power Bank,Power Bank Model-770
PROD-05996,Electronics,Power Bank,Power Bank Model-137
PROD-05997,Footwear,Formal Shoe,Formal Shoe Model-262
PROD-05998,Beauty_Health,Skincare,Skincare Model-178
PROD-05999,Grocery_FMCG,Rice,Rice Model-117
PROD-06000,Beauty_Health,Supplements,Supplements Model-894
PROD-06001,Electronics,Power Bank,Power Bank Model-716
PROD-06002,Garments,Panjabi,Panjabi Model-588
PROD-06003,Footwear,Sandal,Sandal Model-531
PROD-06004,Home_Living,Kitchenware,Kitchenware Model-223
PROD-06005,Grocery_FMCG,Beverages,Beverages Model-367
PROD-06006,Grocery_FMCG,Beverages,Beverages Model-560
PROD-06007,Home_Living,Bedding,Bedding Model-173
PROD-06008,Grocery_FMCG,Snacks,Snacks Model-535
PROD-06009,Electronics,Laptop,Laptop Model-694
PROD-06010,Beauty_Health,Skincare,Skincare Model-202
PROD-06011,Beauty_Health,Makeup,Makeup Model-581
PROD-06012,Home_Living,Bedding,Bedding Model-304
PROD-06013,Electronics,Laptop,Laptop Model-447
PROD-06014,Garments,Saree,Saree Model-664
PROD-06015,Garments,Panjabi,Panjabi Model-714
PROD-06016,Grocery_FMCG,Snacks,Snacks Model-670
PROD-06017,Garments,Saree,Saree Model-349
PROD-06018,Electronics,Laptop,Laptop Model-915
PROD-06019,Electronics,Laptop,Laptop Model-992
PROD-06020,Electronics,Power Bank,Power Bank Model-658
PROD-06021,Beauty_Health,Supplements,Supplements Model-784
PROD-06022,Books_Stationery,Story Book,Story Book Model-515
PROD-06023,Garments,T-Shirt,T-Shirt Model-524
PROD-06024,Home_Living,Kitchenware,Kitchenware Model-617
PROD-06025,Grocery_FMCG,Cooking Oil,Cooking Oil Model-868
PROD-06026,Home_Living,Furniture,Furniture Model-895
PROD-06027,Electronics,Smart Watch,Smart Watch Model-868
PROD-06028,Books_Stationery,Art Supplies,Art Supplies Model-892
PROD-06029,Electronics,Smart Watch,Smart Watch Model-934
PROD-06030,Books_Stationery,Notebook,Notebook Model-377
PROD-06031,Grocery_FMCG,Rice,Rice Model-579
PROD-06032,Beauty_Health,Skincare,Skincare Model-475
PROD-06033,Electronics,Headphone,Headphone Model-600
PROD-06034,Garments,Jeans,Jeans Model-107
PROD-06035,Electronics,Headphone,Headphone Model-388
PROD-06036,Grocery_FMCG,Beverages,Beverages Model-869
PROD-06037,Books_Stationery,Story Book,Story Book Model-337
PROD-06038,Electronics,Feature Phone,Feature Phone Model-729
PROD-06039,Footwear,Slipper,Slipper Model-893
PROD-06040,Electronics,Feature Phone,Feature Phone Model-431
PROD-06041,Home_Living,Kitchenware,Kitchenware Model-396
PROD-06042,Grocery_FMCG,Beverages,Beverages Model-195
PROD-06043,Beauty_Health,Supplements,Supplements Model-236
PROD-06044,Home_Living,Furniture,Furniture Model-204
PROD-06045,Garments,Jeans,Jeans Model-601
PROD-06046,Garments,Jeans,Jeans Model-666
PROD-06047,Footwear,Formal Shoe,Formal Shoe Model-506
PROD-06048,Grocery_FMCG,Beverages,Beverages Model-593
PROD-06049,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-993
PROD-06050,Home_Living,Bedding,Bedding Model-131
PROD-06051,Beauty_Health,Supplements,Supplements Model-801
PROD-06052,Garments,Jeans,Jeans Model-364
PROD-06053,Books_Stationery,Notebook,Notebook Model-640
PROD-06054,Electronics,Headphone,Headphone Model-198
PROD-06055,Home_Living,Decor,Decor Model-227
PROD-06056,Beauty_Health,Makeup,Makeup Model-656
PROD-06057,Home_Living,Furniture,Furniture Model-162
PROD-06058,Beauty_Health,Supplements,Supplements Model-306
PROD-06059,Grocery_FMCG,Cooking Oil,Cooking Oil Model-702
PROD-06060,Garments,Kurti,Kurti Model-923
PROD-06061,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-635
PROD-06062,Garments,Kids Wear,Kids Wear Model-304
PROD-06063,Electronics,Smartphone,Smartphone Model-196
PROD-06064,Books_Stationery,Office Supplies,Office Supplies Model-339
PROD-06065,Garments,Jeans,Jeans Model-448
PROD-06066,Electronics,Headphone,Headphone Model-681
PROD-06067,Grocery_FMCG,Snacks,Snacks Model-544
PROD-06068,Grocery_FMCG,Rice,Rice Model-655
PROD-06069,Home_Living,Decor,Decor Model-409
PROD-06070,Garments,T-Shirt,T-Shirt Model-701
PROD-06071,Garments,Kids Wear,Kids Wear Model-708
PROD-06072,Garments,T-Shirt,T-Shirt Model-998
PROD-06073,Grocery_FMCG,Cooking Oil,Cooking Oil Model-100
PROD-06074,Home_Living,Decor,Decor Model-579
PROD-06075,Garments,Jeans,Jeans Model-582
PROD-06076,Footwear,Slipper,Slipper Model-530
PROD-06077,Electronics,Laptop,Laptop Model-180
PROD-06078,Grocery_FMCG,Snacks,Snacks Model-519
PROD-06079,Home_Living,Decor,Decor Model-138
PROD-06080,Grocery_FMCG,Rice,Rice Model-471
PROD-06081,Footwear,Slipper,Slipper Model-660
PROD-06082,Garments,Jeans,Jeans Model-748
PROD-06083,Garments,Panjabi,Panjabi Model-724
PROD-06084,Electronics,Laptop,Laptop Model-289
PROD-06085,Garments,Kurti,Kurti Model-607
PROD-06086,Electronics,Feature Phone,Feature Phone Model-376
PROD-06087,Home_Living,Decor,Decor Model-836
PROD-06088,Home_Living,Furniture,Furniture Model-656
PROD-06089,Garments,Saree,Saree Model-320
PROD-06090,Garments,T-Shirt,T-Shirt Model-634
PROD-06091,Footwear,Slipper,Slipper Model-462
PROD-06092,Beauty_Health,Makeup,Makeup Model-779
PROD-06093,Beauty_Health,Supplements,Supplements Model-746
PROD-06094,Garments,Kurti,Kurti Model-245
PROD-06095,Electronics,Feature Phone,Feature Phone Model-519
PROD-06096,Garments,Saree,Saree Model-118
PROD-06097,Beauty_Health,Skincare,Skincare Model-848
PROD-06098,Electronics,Power Bank,Power Bank Model-374
PROD-06099,Electronics,Laptop,Laptop Model-339
PROD-06100,Garments,Kurti,Kurti Model-317
PROD-06101,Electronics,Feature Phone,Feature Phone Model-361
PROD-06102,Footwear,Formal Shoe,Formal Shoe Model-150
PROD-06103,Grocery_FMCG,Cooking Oil,Cooking Oil Model-554
PROD-06104,Electronics,Smartphone,Smartphone Model-646
PROD-06105,Beauty_Health,Skincare,Skincare Model-551
PROD-06106,Garments,Kurti,Kurti Model-858
PROD-06107,Electronics,Power Bank,Power Bank Model-981
PROD-06108,Beauty_Health,Haircare,Haircare Model-435
PROD-06109,Grocery_FMCG,Snacks,Snacks Model-724
PROD-06110,Electronics,Smart Watch,Smart Watch Model-107
PROD-06111,Electronics,Laptop,Laptop Model-379
PROD-06112,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-702
PROD-06113,Grocery_FMCG,Beverages,Beverages Model-885
PROD-06114,Beauty_Health,Supplements,Supplements Model-827
PROD-06115,Home_Living,Kitchenware,Kitchenware Model-453
PROD-06116,Electronics,Smartphone,Smartphone Model-419
PROD-06117,Electronics,Feature Phone,Feature Phone Model-292
PROD-06118,Electronics,Laptop,Laptop Model-160
PROD-06119,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-175
PROD-06120,Electronics,Laptop,Laptop Model-979
PROD-06121,Electronics,Power Bank,Power Bank Model-648
PROD-06122,Electronics,Power Bank,Power Bank Model-318
PROD-06123,Electronics,Power Bank,Power Bank Model-617
PROD-06124,Beauty_Health,Supplements,Supplements Model-275
PROD-06125,Beauty_Health,Makeup,Makeup Model-522
